# # Experimental Data for Hg in the liquid phase
#              	           atm	             K
#            ρ̄	             P	             T
-3.87333990e-02	8.00000000e-01	2.35000000e+02
-3.95099949e-02	8.08163265e-01	2.35000000e+02
-3.88344280e-02	8.16326531e-01	2.35000000e+02
-3.89784455e-02	8.24489796e-01	2.35000000e+02
-4.01670739e-02	8.32653061e-01	2.35000000e+02
-4.05541281e-02	8.40816327e-01	2.35000000e+02
-3.78353260e-02	8.48979592e-01	2.35000000e+02
-3.88818557e-02	8.57142857e-01	2.35000000e+02
-3.93502403e-02	8.65306122e-01	2.35000000e+02
-3.88500014e-02	8.73469388e-01	2.35000000e+02
-3.93957480e-02	8.81632653e-01	2.35000000e+02
-3.77953375e-02	8.89795918e-01	2.35000000e+02
-3.74958051e-02	8.97959184e-01	2.35000000e+02
-4.02151316e-02	9.06122449e-01	2.35000000e+02
-3.74727006e-02	9.14285714e-01	2.35000000e+02
-3.84299726e-02	9.22448980e-01	2.35000000e+02
-4.00692921e-02	9.30612245e-01	2.35000000e+02
-4.04089118e-02	9.38775510e-01	2.35000000e+02
-3.90333928e-02	9.46938776e-01	2.35000000e+02
-3.77598448e-02	9.55102041e-01	2.35000000e+02
-3.77982894e-02	9.63265306e-01	2.35000000e+02
-3.82540903e-02	9.71428571e-01	2.35000000e+02
-3.92422159e-02	9.79591837e-01	2.35000000e+02
-4.07718471e-02	9.87755102e-01	2.35000000e+02
-3.84368811e-02	9.95918367e-01	2.35000000e+02
-3.86461744e-02	1.00408163e+00	2.35000000e+02
-3.91643140e-02	1.01224490e+00	2.35000000e+02
-3.91973500e-02	1.02040816e+00	2.35000000e+02
-3.90973295e-02	1.02857143e+00	2.35000000e+02
-3.74159425e-02	1.03673469e+00	2.35000000e+02
-3.80758536e-02	1.04489796e+00	2.35000000e+02
-3.74298451e-02	1.05306122e+00	2.35000000e+02
-4.05634123e-02	1.06122449e+00	2.35000000e+02
-3.83555994e-02	1.06938776e+00	2.35000000e+02
-3.71479793e-02	1.07755102e+00	2.35000000e+02
-3.84906167e-02	1.08571429e+00	2.35000000e+02
-3.85646192e-02	1.09387755e+00	2.35000000e+02
-3.90559283e-02	1.10204082e+00	2.35000000e+02
-3.77819171e-02	1.11020408e+00	2.35000000e+02
-3.90237950e-02	1.11836735e+00	2.35000000e+02
-3.78063296e-02	1.12653061e+00	2.35000000e+02
-3.85845377e-02	1.13469388e+00	2.35000000e+02
-3.63626876e-02	1.14285714e+00	2.35000000e+02
-3.66662091e-02	1.15102041e+00	2.35000000e+02
-3.99462322e-02	1.15918367e+00	2.35000000e+02
-3.70201762e-02	1.16734694e+00	2.35000000e+02
-3.80986156e-02	1.17551020e+00	2.35000000e+02
-3.75858871e-02	1.18367347e+00	2.35000000e+02
-3.71758958e-02	1.19183673e+00	2.35000000e+02
-3.71919964e-02	1.20000000e+00	2.35000000e+02
-3.90923918e-02	8.00000000e-01	2.35775510e+02
-3.92655626e-02	8.08163265e-01	2.35775510e+02
-3.95709507e-02	8.16326531e-01	2.35775510e+02
-3.76233392e-02	8.24489796e-01	2.35775510e+02
-4.00273932e-02	8.32653061e-01	2.35775510e+02
-3.92993098e-02	8.40816327e-01	2.35775510e+02
-4.07286975e-02	8.48979592e-01	2.35775510e+02
-3.88618430e-02	8.57142857e-01	2.35775510e+02
-3.91341550e-02	8.65306122e-01	2.35775510e+02
-4.02025220e-02	8.73469388e-01	2.35775510e+02
-3.93650942e-02	8.81632653e-01	2.35775510e+02
-3.87744314e-02	8.89795918e-01	2.35775510e+02
-3.81457253e-02	8.97959184e-01	2.35775510e+02
-3.89569960e-02	9.06122449e-01	2.35775510e+02
-3.93125761e-02	9.14285714e-01	2.35775510e+02
-3.90147671e-02	9.22448980e-01	2.35775510e+02
-3.86918760e-02	9.30612245e-01	2.35775510e+02
-3.87363951e-02	9.38775510e-01	2.35775510e+02
-3.97920169e-02	9.46938776e-01	2.35775510e+02
-4.12879902e-02	9.55102041e-01	2.35775510e+02
-3.93243059e-02	9.63265306e-01	2.35775510e+02
-3.94143135e-02	9.71428571e-01	2.35775510e+02
-3.80194641e-02	9.79591837e-01	2.35775510e+02
-3.88721896e-02	9.87755102e-01	2.35775510e+02
-3.70901952e-02	9.95918367e-01	2.35775510e+02
-3.89845465e-02	1.00408163e+00	2.35775510e+02
-3.90198438e-02	1.01224490e+00	2.35775510e+02
-3.84764408e-02	1.02040816e+00	2.35775510e+02
-3.86020432e-02	1.02857143e+00	2.35775510e+02
-3.91599782e-02	1.03673469e+00	2.35775510e+02
-3.77845863e-02	1.04489796e+00	2.35775510e+02
-3.79218267e-02	1.05306122e+00	2.35775510e+02
-3.80551841e-02	1.06122449e+00	2.35775510e+02
-3.76801847e-02	1.06938776e+00	2.35775510e+02
-3.96472146e-02	1.07755102e+00	2.35775510e+02
-3.80402792e-02	1.08571429e+00	2.35775510e+02
-3.88323335e-02	1.09387755e+00	2.35775510e+02
-3.91988414e-02	1.10204082e+00	2.35775510e+02
-3.74185218e-02	1.11020408e+00	2.35775510e+02
-3.89687821e-02	1.11836735e+00	2.35775510e+02
-3.86297424e-02	1.12653061e+00	2.35775510e+02
-3.76358058e-02	1.13469388e+00	2.35775510e+02
-3.77798941e-02	1.14285714e+00	2.35775510e+02
-3.77937672e-02	1.15102041e+00	2.35775510e+02
-3.77609546e-02	1.15918367e+00	2.35775510e+02
-3.86102066e-02	1.16734694e+00	2.35775510e+02
-3.78539894e-02	1.17551020e+00	2.35775510e+02
-3.84128806e-02	1.18367347e+00	2.35775510e+02
-3.87223337e-02	1.19183673e+00	2.35775510e+02
-3.76133799e-02	1.20000000e+00	2.35775510e+02
-3.96838663e-02	8.00000000e-01	2.36551020e+02
-4.03202380e-02	8.08163265e-01	2.36551020e+02
-4.05929528e-02	8.16326531e-01	2.36551020e+02
-4.04129131e-02	8.24489796e-01	2.36551020e+02
-3.82025330e-02	8.32653061e-01	2.36551020e+02
-3.98264046e-02	8.40816327e-01	2.36551020e+02
-3.84519105e-02	8.48979592e-01	2.36551020e+02
-3.90751933e-02	8.57142857e-01	2.36551020e+02
-3.96250174e-02	8.65306122e-01	2.36551020e+02
-3.96695905e-02	8.73469388e-01	2.36551020e+02
-3.98511819e-02	8.81632653e-01	2.36551020e+02
-3.97542456e-02	8.89795918e-01	2.36551020e+02
-3.92231507e-02	8.97959184e-01	2.36551020e+02
-3.87901373e-02	9.06122449e-01	2.36551020e+02
-3.91084087e-02	9.14285714e-01	2.36551020e+02
-3.96650580e-02	9.22448980e-01	2.36551020e+02
-3.99534578e-02	9.30612245e-01	2.36551020e+02
-3.88445180e-02	9.38775510e-01	2.36551020e+02
-3.93577100e-02	9.46938776e-01	2.36551020e+02
-3.90847666e-02	9.55102041e-01	2.36551020e+02
-3.79798192e-02	9.63265306e-01	2.36551020e+02
-3.90502477e-02	9.71428571e-01	2.36551020e+02
-3.51236968e-02	9.79591837e-01	2.36551020e+02
-3.99322181e-02	9.87755102e-01	2.36551020e+02
-4.14722034e-02	9.95918367e-01	2.36551020e+02
-3.91361378e-02	1.00408163e+00	2.36551020e+02
-3.76842284e-02	1.01224490e+00	2.36551020e+02
-3.83003874e-02	1.02040816e+00	2.36551020e+02
-3.92863034e-02	1.02857143e+00	2.36551020e+02
-3.89783173e-02	1.03673469e+00	2.36551020e+02
-3.71440050e-02	1.04489796e+00	2.36551020e+02
-3.77489170e-02	1.05306122e+00	2.36551020e+02
-3.74074711e-02	1.06122449e+00	2.36551020e+02
-3.80735257e-02	1.06938776e+00	2.36551020e+02
-3.90214186e-02	1.07755102e+00	2.36551020e+02
-3.81990760e-02	1.08571429e+00	2.36551020e+02
-3.83215010e-02	1.09387755e+00	2.36551020e+02
-3.73629142e-02	1.10204082e+00	2.36551020e+02
-3.71047114e-02	1.11020408e+00	2.36551020e+02
-3.76728329e-02	1.11836735e+00	2.36551020e+02
-3.83855300e-02	1.12653061e+00	2.36551020e+02
-3.89546649e-02	1.13469388e+00	2.36551020e+02
-3.89060917e-02	1.14285714e+00	2.36551020e+02
-3.83497713e-02	1.15102041e+00	2.36551020e+02
-3.90063099e-02	1.15918367e+00	2.36551020e+02
-3.59694697e-02	1.16734694e+00	2.36551020e+02
-4.05070692e-02	1.17551020e+00	2.36551020e+02
-3.79034526e-02	1.18367347e+00	2.36551020e+02
-3.70641586e-02	1.19183673e+00	2.36551020e+02
-3.83301618e-02	1.20000000e+00	2.36551020e+02
-4.02347674e-02	8.00000000e-01	2.37326531e+02
-4.04238585e-02	8.08163265e-01	2.37326531e+02
-3.96446833e-02	8.16326531e-01	2.37326531e+02
-4.03065370e-02	8.24489796e-01	2.37326531e+02
-4.05295174e-02	8.32653061e-01	2.37326531e+02
-3.92761175e-02	8.40816327e-01	2.37326531e+02
-3.96141499e-02	8.48979592e-01	2.37326531e+02
-3.98526707e-02	8.57142857e-01	2.37326531e+02
-3.70475288e-02	8.65306122e-01	2.37326531e+02
-4.07614697e-02	8.73469388e-01	2.37326531e+02
-3.91442067e-02	8.81632653e-01	2.37326531e+02
-3.99645354e-02	8.89795918e-01	2.37326531e+02
-4.01551882e-02	8.97959184e-01	2.37326531e+02
-3.84140383e-02	9.06122449e-01	2.37326531e+02
-3.87570805e-02	9.14285714e-01	2.37326531e+02
-3.82700798e-02	9.22448980e-01	2.37326531e+02
-4.01147347e-02	9.30612245e-01	2.37326531e+02
-3.93420253e-02	9.38775510e-01	2.37326531e+02
-3.80439919e-02	9.46938776e-01	2.37326531e+02
-4.00578283e-02	9.55102041e-01	2.37326531e+02
-3.87049532e-02	9.63265306e-01	2.37326531e+02
-3.82781830e-02	9.71428571e-01	2.37326531e+02
-3.85926902e-02	9.79591837e-01	2.37326531e+02
-3.90599063e-02	9.87755102e-01	2.37326531e+02
-3.94313096e-02	9.95918367e-01	2.37326531e+02
-3.86714888e-02	1.00408163e+00	2.37326531e+02
-3.89971201e-02	1.01224490e+00	2.37326531e+02
-4.00709713e-02	1.02040816e+00	2.37326531e+02
-3.85849664e-02	1.02857143e+00	2.37326531e+02
-3.89836706e-02	1.03673469e+00	2.37326531e+02
-3.83575071e-02	1.04489796e+00	2.37326531e+02
-3.78728141e-02	1.05306122e+00	2.37326531e+02
-3.84962433e-02	1.06122449e+00	2.37326531e+02
-3.86947739e-02	1.06938776e+00	2.37326531e+02
-3.76260197e-02	1.07755102e+00	2.37326531e+02
-3.77504669e-02	1.08571429e+00	2.37326531e+02
-3.94387226e-02	1.09387755e+00	2.37326531e+02
-3.83933903e-02	1.10204082e+00	2.37326531e+02
-3.81074062e-02	1.11020408e+00	2.37326531e+02
-3.94311022e-02	1.11836735e+00	2.37326531e+02
-3.84891876e-02	1.12653061e+00	2.37326531e+02
-3.85222986e-02	1.13469388e+00	2.37326531e+02
-3.87096774e-02	1.14285714e+00	2.37326531e+02
-3.78567922e-02	1.15102041e+00	2.37326531e+02
-3.96793992e-02	1.15918367e+00	2.37326531e+02
-3.79972800e-02	1.16734694e+00	2.37326531e+02
-3.71882177e-02	1.17551020e+00	2.37326531e+02
-3.88053616e-02	1.18367347e+00	2.37326531e+02
-3.95396165e-02	1.19183673e+00	2.37326531e+02
-3.83459184e-02	1.20000000e+00	2.37326531e+02
-3.88223095e-02	8.00000000e-01	2.38102041e+02
-3.93113246e-02	8.08163265e-01	2.38102041e+02
-3.99219920e-02	8.16326531e-01	2.38102041e+02
-3.93147793e-02	8.24489796e-01	2.38102041e+02
-4.11570502e-02	8.32653061e-01	2.38102041e+02
-3.90179597e-02	8.40816327e-01	2.38102041e+02
-3.98053952e-02	8.48979592e-01	2.38102041e+02
-3.85036439e-02	8.57142857e-01	2.38102041e+02
-4.00180191e-02	8.65306122e-01	2.38102041e+02
-3.96793872e-02	8.73469388e-01	2.38102041e+02
-4.00556032e-02	8.81632653e-01	2.38102041e+02
-3.87457601e-02	8.89795918e-01	2.38102041e+02
-4.10011768e-02	8.97959184e-01	2.38102041e+02
-3.86648088e-02	9.06122449e-01	2.38102041e+02
-3.93592710e-02	9.14285714e-01	2.38102041e+02
-4.03416213e-02	9.22448980e-01	2.38102041e+02
-3.79637634e-02	9.30612245e-01	2.38102041e+02
-4.10480970e-02	9.38775510e-01	2.38102041e+02
-3.99489293e-02	9.46938776e-01	2.38102041e+02
-3.85538069e-02	9.55102041e-01	2.38102041e+02
-4.00761799e-02	9.63265306e-01	2.38102041e+02
-3.99001657e-02	9.71428571e-01	2.38102041e+02
-3.95405032e-02	9.79591837e-01	2.38102041e+02
-3.92897503e-02	9.87755102e-01	2.38102041e+02
-3.86018383e-02	9.95918367e-01	2.38102041e+02
-3.84122501e-02	1.00408163e+00	2.38102041e+02
-3.84117107e-02	1.01224490e+00	2.38102041e+02
-3.73766190e-02	1.02040816e+00	2.38102041e+02
-3.84518368e-02	1.02857143e+00	2.38102041e+02
-3.86562768e-02	1.03673469e+00	2.38102041e+02
-3.83119441e-02	1.04489796e+00	2.38102041e+02
-3.91692928e-02	1.05306122e+00	2.38102041e+02
-3.90389203e-02	1.06122449e+00	2.38102041e+02
-4.00615349e-02	1.06938776e+00	2.38102041e+02
-3.87357627e-02	1.07755102e+00	2.38102041e+02
-3.91692893e-02	1.08571429e+00	2.38102041e+02
-3.89048124e-02	1.09387755e+00	2.38102041e+02
-3.84861465e-02	1.10204082e+00	2.38102041e+02
-3.94559778e-02	1.11020408e+00	2.38102041e+02
-3.87840377e-02	1.11836735e+00	2.38102041e+02
-3.75338601e-02	1.12653061e+00	2.38102041e+02
-3.87916765e-02	1.13469388e+00	2.38102041e+02
-3.76847981e-02	1.14285714e+00	2.38102041e+02
-3.84026102e-02	1.15102041e+00	2.38102041e+02
-3.92857939e-02	1.15918367e+00	2.38102041e+02
-3.80027835e-02	1.16734694e+00	2.38102041e+02
-3.88729048e-02	1.17551020e+00	2.38102041e+02
-3.76386829e-02	1.18367347e+00	2.38102041e+02
-3.74387965e-02	1.19183673e+00	2.38102041e+02
-3.79359453e-02	1.20000000e+00	2.38102041e+02
-3.98609611e-02	8.00000000e-01	2.38877551e+02
-4.07364815e-02	8.08163265e-01	2.38877551e+02
-3.95893924e-02	8.16326531e-01	2.38877551e+02
-3.91255639e-02	8.24489796e-01	2.38877551e+02
-4.02012628e-02	8.32653061e-01	2.38877551e+02
-3.98727466e-02	8.40816327e-01	2.38877551e+02
-3.92374348e-02	8.48979592e-01	2.38877551e+02
-4.14835489e-02	8.57142857e-01	2.38877551e+02
-4.09080603e-02	8.65306122e-01	2.38877551e+02
-3.91344622e-02	8.73469388e-01	2.38877551e+02
-3.99321635e-02	8.81632653e-01	2.38877551e+02
-3.97377119e-02	8.89795918e-01	2.38877551e+02
-3.99505256e-02	8.97959184e-01	2.38877551e+02
-3.91243223e-02	9.06122449e-01	2.38877551e+02
-3.97176062e-02	9.14285714e-01	2.38877551e+02
-3.93016887e-02	9.22448980e-01	2.38877551e+02
-3.89735282e-02	9.30612245e-01	2.38877551e+02
-4.03035030e-02	9.38775510e-01	2.38877551e+02
-3.95067949e-02	9.46938776e-01	2.38877551e+02
-3.93638869e-02	9.55102041e-01	2.38877551e+02
-4.07388198e-02	9.63265306e-01	2.38877551e+02
-3.99778417e-02	9.71428571e-01	2.38877551e+02
-3.79933207e-02	9.79591837e-01	2.38877551e+02
-3.97161884e-02	9.87755102e-01	2.38877551e+02
-4.02191057e-02	9.95918367e-01	2.38877551e+02
-3.91896222e-02	1.00408163e+00	2.38877551e+02
-3.96211505e-02	1.01224490e+00	2.38877551e+02
-3.87560344e-02	1.02040816e+00	2.38877551e+02
-3.77146145e-02	1.02857143e+00	2.38877551e+02
-3.99985334e-02	1.03673469e+00	2.38877551e+02
-3.98060971e-02	1.04489796e+00	2.38877551e+02
-3.83865519e-02	1.05306122e+00	2.38877551e+02
-3.84923023e-02	1.06122449e+00	2.38877551e+02
-3.87966898e-02	1.06938776e+00	2.38877551e+02
-3.87168150e-02	1.07755102e+00	2.38877551e+02
-3.98278590e-02	1.08571429e+00	2.38877551e+02
-3.98651219e-02	1.09387755e+00	2.38877551e+02
-3.87446800e-02	1.10204082e+00	2.38877551e+02
-3.86517414e-02	1.11020408e+00	2.38877551e+02
-3.97736328e-02	1.11836735e+00	2.38877551e+02
-3.71261403e-02	1.12653061e+00	2.38877551e+02
-3.98326046e-02	1.13469388e+00	2.38877551e+02
-3.83531612e-02	1.14285714e+00	2.38877551e+02
-4.04803361e-02	1.15102041e+00	2.38877551e+02
-3.88908683e-02	1.15918367e+00	2.38877551e+02
-3.95029730e-02	1.16734694e+00	2.38877551e+02
-3.76763476e-02	1.17551020e+00	2.38877551e+02
-3.89597757e-02	1.18367347e+00	2.38877551e+02
-3.72617461e-02	1.19183673e+00	2.38877551e+02
-3.91232073e-02	1.20000000e+00	2.38877551e+02
-4.11681113e-02	8.00000000e-01	2.39653061e+02
-4.09280359e-02	8.08163265e-01	2.39653061e+02
-4.03692922e-02	8.16326531e-01	2.39653061e+02
-4.11857617e-02	8.24489796e-01	2.39653061e+02
-4.01304622e-02	8.32653061e-01	2.39653061e+02
-4.04725231e-02	8.40816327e-01	2.39653061e+02
-4.11462038e-02	8.48979592e-01	2.39653061e+02
-4.01133113e-02	8.57142857e-01	2.39653061e+02
-4.07985890e-02	8.65306122e-01	2.39653061e+02
-4.07165159e-02	8.73469388e-01	2.39653061e+02
-4.11257966e-02	8.81632653e-01	2.39653061e+02
-4.01471600e-02	8.89795918e-01	2.39653061e+02
-4.00291383e-02	8.97959184e-01	2.39653061e+02
-3.96589677e-02	9.06122449e-01	2.39653061e+02
-3.90009668e-02	9.14285714e-01	2.39653061e+02
-4.00265872e-02	9.22448980e-01	2.39653061e+02
-3.85760815e-02	9.30612245e-01	2.39653061e+02
-3.90972535e-02	9.38775510e-01	2.39653061e+02
-3.94616902e-02	9.46938776e-01	2.39653061e+02
-4.09446885e-02	9.55102041e-01	2.39653061e+02
-4.15718964e-02	9.63265306e-01	2.39653061e+02
-3.92599913e-02	9.71428571e-01	2.39653061e+02
-4.03508321e-02	9.79591837e-01	2.39653061e+02
-4.14489378e-02	9.87755102e-01	2.39653061e+02
-4.04231287e-02	9.95918367e-01	2.39653061e+02
-3.97225643e-02	1.00408163e+00	2.39653061e+02
-3.95754643e-02	1.01224490e+00	2.39653061e+02
-3.91085955e-02	1.02040816e+00	2.39653061e+02
-3.67632604e-02	1.02857143e+00	2.39653061e+02
-3.94991983e-02	1.03673469e+00	2.39653061e+02
-4.02172424e-02	1.04489796e+00	2.39653061e+02
-3.91001350e-02	1.05306122e+00	2.39653061e+02
-3.80380968e-02	1.06122449e+00	2.39653061e+02
-4.10160274e-02	1.06938776e+00	2.39653061e+02
-3.89693270e-02	1.07755102e+00	2.39653061e+02
-3.82092960e-02	1.08571429e+00	2.39653061e+02
-3.88039860e-02	1.09387755e+00	2.39653061e+02
-3.92458812e-02	1.10204082e+00	2.39653061e+02
-3.93984515e-02	1.11020408e+00	2.39653061e+02
-3.89720244e-02	1.11836735e+00	2.39653061e+02
